user_id,Attrition
442,0.20168440820278832
1091,0.2815169898484177
981,0.47795628057758877
785,0.1703373312722899
1332,0.7402935201511431
501,0.08269115287176398
1058,0.696270883745374
1253,0.08696234022119205
751,0.007327465846430061
122,0.3398312824688011
268,0.0752810726071874
940,0.348696937367153
1125,0.01883693144365414
540,0.5227473440782849
1034,0.10906858925204205
432,0.021341296723763892
794,0.10162144018411498
666,0.15775422861735472
942,0.0417124831675631
1114,0.31316041561682884
853,0.2562524585253406
1330,0.00981357544366339
692,0.07354321981924142
548,0.04206835618749412
54,0.6885805309186865
319,0.4087343541846858
1147,0.1032608596751633
1235,0.040869041498869246
1436,0.6910259693486196
520,0.027381172156418252
983,0.015475005306070592
1347,0.04773509719640915
465,0.02893731137409421
966,0.08377842779911815
31,0.0851921335149761
420,0.054097908860516825
1462,0.12159084416804176
1408,0.09081154274204115
89,0.025350957066131562
298,0.06520055595761647
875,0.0561905182904446
1385,0.03357059414636652
1430,0.008698240237445377
223,0.006935165305080926
1412,0.02413982698802369
1375,0.47920053838020404
4,0.30835363661017634
1174,0.002041160467811032
892,0.8079277428776503
34,0.5028157408322085
1310,0.05262266991607238
182,0.5506314572067673
467,0.08338606173913088
52,0.2542783139698674
1032,0.6421943772869487
142,0.2483718042100933
1440,0.015739944502444096
528,0.19225876844933062
629,0.027451266218165706
1051,0.16290443920612435
1269,0.01301452310994605
993,0.1772679942408895
526,0.25569151223343933
278,0.03741260934132786
887,0.3364452853083493
1275,0.020048178846369044
667,0.2964148959846327
792,0.20485057504781443
148,0.13035892482949873
1039,0.1031762512455913
1414,0.0774445115398043
474,0.3418459342985094
1341,0.10204127065415287
1158,0.09083103522124011
393,0.11793599295054887
965,0.06091441692104119
1397,0.04456486654389138
743,0.03874701107219325
980,0.2092931600873307
1410,0.02005824232591553
916,0.005059404911218446
1300,0.027415989305362272
642,0.123328350951732
1064,0.0247731712764639
1318,0.019807907285436813
1247,0.10178509261999644
187,0.002809069434093248
1023,0.03598223126277574
1183,0.0309020639404638
1073,0.11174155914722605
1311,0.3442959463766415
9,0.13024990668561878
1019,0.2714317433157361
1180,0.17089005456072026
1405,0.026207686943794627
1120,0.17778367508525664
483,0.35167000276129096
310,0.20961209392773833
722,0.05889762051913363
5,0.03167098028461144
482,0.24810788752780977
204,0.6758815693646096
1086,0.7754290076167475
376,0.009216870281452337
740,0.08470875808773383
299,0.02909794465450391
1218,0.04706043639351143
546,0.14971252861741238
1434,0.061921769451228674
1400,0.19278808411457451
302,0.10122297122602444
1096,0.10065416726274586
360,0.015514002754195243
1131,0.2437359984285406
191,0.08105797920152588
315,0.02174027280750816
211,0.04614310790106704
215,0.09074723778634432
279,0.003470711699422957
1179,0.01089260345523476
141,0.15246213515043983
1227,0.058899248405739534
641,0.07173341303721767
14,0.8259859919209913
82,0.012236294952613996
1301,0.011036601752678519
787,0.003620809663957634
583,0.12166668463865038
333,0.14116578351045964
610,0.027180064425935024
390,0.016929644647238482
1083,0.3207001611197621
2,0.5028838485144324
554,0.3375882497626966
85,0.017937654469668194
995,0.5592606630769836
107,0.6343090093511509
930,0.13458711424629707
1306,0.08125440108224952
1308,0.20000768566421415
489,0.05227190972409567
361,0.059562370939210824
1090,0.05399032377250498
80,0.22007510387166104
152,0.16496319036488516
1452,0.03135447068875257
1093,0.22543289657248833
231,0.0017975935776524939
693,0.09160491270401001
96,0.16281364989073746
224,0.05593577946019089
948,0.34507547181570153
1015,0.0597201663956322
913,0.14479273681297822
445,0.014527129069792335
1,0.02098184233347308
425,0.12362471420315013
159,0.08831700935665085
1210,0.01430202811088145
227,0.01482257715581526
838,0.36669259512824115
1416,0.01097858573376619
161,0.13463349815915104
656,0.8832494108777165
308,0.09410013549019373
253,0.2693643439532677
1084,0.1988947330301781
113,0.12842181565033087
1292,0.03280998877448446
898,0.0023718576642849745
295,0.08422461823054747
608,0.0848569480321307
175,0.056294328569661524
970,0.12475780544578552
45,0.020567230433036637
487,0.16394232284738727
1358,0.12452221201634298
55,0.04843162578265411
657,0.03890104135406136
1126,0.05680444232367128
254,0.02072767954633768
491,0.09480497684800088
867,0.0019307886080456606
1396,0.6753503520859249
587,0.06451561352964019
863,0.032802706185564696
536,0.3210458253524629
619,0.03332607605132161
192,0.643201238079749
1411,0.122202913782648
1460,0.418313654059529
1273,0.47403967910606054
1425,0.4590995452481601
574,0.04741796491971038
108,0.07690746527785593
651,0.11603557054291064
567,0.0493070027967536
728,0.009482578494846565
842,0.3136752833437254
426,0.06246975692321622
260,0.2183934905073567
580,0.16199721914666348
1021,0.539780612029629
1173,0.0716809582349219
572,0.36785094828438225
679,0.06018845188327773
1349,0.5098886175324873
233,0.002079185060808188
303,0.10838420259580844
506,0.023254109407157584
364,0.10694141028832077
1100,0.2681716676475678
27,0.07248056648971644
1056,0.1104714732321388
317,0.16342046972149085
471,0.021169359233740262
907,0.02191623791406401
202,0.1012409546800711
1129,0.024310562253665468
1069,0.15010194898070664
1263,0.09678249516139746
381,0.2101247673928276
1137,0.7717456570597742
914,0.5316586999106968
634,0.4521703925824925
184,0.016395233773848585
431,0.09386735634895056
1413,0.1955060181048588
1438,0.4058826919320259
1361,0.029517877891965513
326,0.07606965691726517
19,0.2406278445963755
726,0.049589718153465634
330,0.024922346571739192
353,0.10182580870294215
1074,0.3443525362942658
1360,0.2205744572645375
412,0.007136507830963881
1149,0.060668754520307885
649,0.006951874100635344
1279,0.14452168314058447
638,0.2541688609413756
18,0.02098777437837607
500,0.1932253578542072
1099,0.04601963019507587
1075,0.06291290386096937
53,0.4188045615214054
632,0.2748087580801052
874,0.036073329188024424
342,0.14193039971768706
47,0.2922363296452718
459,0.2511649547232087
748,0.8079100520710981
609,0.03560939942742451
989,0.17414672962658748
1038,0.043373539747061124
473,0.013590897424629034
711,0.7193884017103568
717,0.4113729965293144
140,0.30119519872003175
1123,0.4164294382972645
39,0.027035852709979002
1368,0.2553949498494006
1026,0.06485708257756306
322,0.05477047674521322
742,0.08611063131650921
935,0.007179268228191849
479,0.3286507496330945
1236,0.37668459405017846
1079,0.07081079521868394
461,0.09421422111083262
58,0.009566103651311086
241,0.1653659996594124
1103,0.03395469220575528
783,0.018801043176395603
1399,0.020100473007018598
56,0.06379638809163807
665,0.2541960715323626
575,0.30581686838229144
505,0.23282456919204791
443,0.24192171180047625
1283,0.015488140039547916
516,0.1260041498412392
29,0.05557319858233635
270,0.0716698786447369
924,0.14680531195527208
1288,0.00467279583266687
985,0.4892549032867796
1327,0.0018052490947157436
1439,0.034448059705476576
481,0.1926624055590778
124,0.6245687546008952
198,0.05456802694120244
1229,0.19089873622526748
