user_id,Attrition
442,0.10561280721304653
1091,0.10010861910172963
981,0.14088049502746677
785,0.09705234856521304
1332,0.6561178261655788
501,0.34848384992824244
1058,0.30824978528782127
1253,0.1013153735356737
751,0.08946353396602794
122,0.15848781295975348
268,0.18201004059878137
940,0.10151926537252581
1125,0.09148371326075795
540,0.6286603652428167
1034,0.093983431878814
432,0.08453080671483175
794,0.10932436623177293
666,0.09877213461945367
942,0.09923330901536254
1114,0.12404823578084188
853,0.44362482392301167
1330,0.14378155107691665
692,0.08741952768387186
548,0.08946353396602794
54,0.2530128568038793
319,0.2743720858448615
1147,0.08741952768387186
1235,0.13985846913228983
1436,0.4336385042051936
520,0.09648497287447365
983,0.10858989739014076
1347,0.09884722120400594
465,0.13703252753431958
966,0.21460313320873964
31,0.18201004059878137
420,0.10268498473846921
1462,0.08946353396602794
1408,0.1331072231924084
89,0.10561280721304653
298,0.09862032071759834
875,0.09884722120400594
1385,0.08946353396602794
1430,0.12277814511930918
223,0.09531773421523955
1412,0.09140787851379764
1375,0.4361188072956547
4,0.18538625552706964
1174,0.09066762410649257
892,0.7790399387100924
34,0.37358229120208986
1310,0.20096791039910566
182,0.34067269961737673
467,0.09531773421523955
52,0.1646341447523897
1032,0.4556844827349244
142,0.20462603045697875
1440,0.09130246486672758
528,0.14088049502746677
629,0.09066762410649257
1051,0.3566061743243786
1269,0.09884722120400594
993,0.10644667382556532
526,0.10858989739014076
278,0.12218062146233534
887,0.31225438892788776
1275,0.10974639301973167
667,0.15900731494101084
792,0.10856894960275135
148,0.09102976645888346
1039,0.13596848542717402
1414,0.10721364977330669
474,0.16501948308283915
1341,0.08531521654968542
1158,0.08531521654968542
393,0.09484135594468109
965,0.09066762410649257
1397,0.09092507140977368
743,0.19906507976486157
980,0.11349193049891843
1410,0.08946353396602794
916,0.08531521654968542
1300,0.09536246909624077
642,0.08946353396602794
1064,0.10738961970698728
1318,0.10840684522643278
1247,0.10155962178133042
187,0.0963282167181284
1023,0.23446198240857383
1183,0.0935393503043069
1073,0.12881481861616983
1311,0.48740381359004564
9,0.09046845138981653
